노드링크 유형,노드 WKT,노드 ID,노드 유형 코드,링크 WKT,링크 ID,링크 유형 코드,시작노드 ID,종료노드 ID,링크 길이,시군구코드,시군구명,읍면동코드,읍면동명,경도,위도
NODE,POINT(126.93527296181408 37.58103801546885),81422,0.0,,0,,,,,1141000000,서대문구,1141011800,홍은동,126.93527296181408,37.58103801546885
NODE,POINT(126.96283776655868 37.568048703398354),83835,0.0,,0,,,,,1141000000,서대문구,1141010600,천연동,126.96283776655868,37.568048703398354
NODE,POINT(126.96330365413844 37.56779711093414),83839,0.0,,0,,,,,1141000000,서대문구,1141010500,냉천동,126.96330365413844,37.56779711093414
NODE,POINT(126.9627996731391 37.563709638819624),83864,0.0,,0,,,,,1141000000,서대문구,1141010100,충정로2가,126.9627996731391,37.56370963881962
NODE,POINT(126.96425279929615 37.567023879252815),77940,0.0,,0,,,,,1141000000,서대문구,1141010500,냉천동,126.96425279929616,37.567023879252815
NODE,POINT(126.96442599432173 37.565568426683555),77961,0.0,,0,,,,,1141000000,서대문구,1141010100,충정로2가,126.96442599432172,37.56556842668356
NODE,POINT(126.96453524617385 37.565563882492555),77962,0.0,,0,,,,,1141000000,서대문구,1141010100,충정로2가,126.96453524617384,37.56556388249256
NODE,POINT(126.96413208021826 37.56695518675616),77966,0.0,,0,,,,,1141000000,서대문구,1141010500,냉천동,126.96413208021826,37.56695518675616
NODE,POINT(126.96377682244018 37.5643781935874),77969,0.0,,0,,,,,1141000000,서대문구,1141010100,충정로2가,126.96377682244018,37.5643781935874
NODE,POINT(126.96404698376583 37.564552204477636),77970,0.0,,0,,,,,1141000000,서대문구,1141010100,충정로2가,126.96404698376584,37.56455220447764
NODE,POINT(126.96371929910596 37.564428523593804),77976,0.0,,0,,,,,1141000000,서대문구,1141010100,충정로2가,126.96371929910596,37.56442852359381
NODE,POINT(126.96364993687983 37.56457987738958),77977,0.0,,0,,,,,1141000000,서대문구,1141010100,충정로2가,126.96364993687985,37.56457987738958
NODE,POINT(126.9639089705858 37.564584201793565),77978,0.0,,0,,,,,1141000000,서대문구,1141010100,충정로2가,126.9639089705858,37.564584201793565
NODE,POINT(126.96598395051186 37.56620509714449),77988,0.0,,0,,,,,1141000000,서대문구,1141010100,충정로2가,126.96598395051186,37.56620509714449
NODE,POINT(126.96392630638357 37.56440570172146),77989,0.0,,0,,,,,1141000000,서대문구,1141010100,충정로2가,126.96392630638356,37.56440570172146
NODE,POINT(126.9662577678873 37.5658188795166),78000,0.0,,0,,,,,1141000000,서대문구,1141010100,충정로2가,126.9662577678873,37.5658188795166
NODE,POINT(126.96637459053282 37.56576169959952),78002,0.0,,0,,,,,1141000000,서대문구,1141010100,충정로2가,126.96637459053282,37.56576169959952
NODE,POINT(126.96663520005946 37.56562112430096),78003,0.0,,0,,,,,1141000000,서대문구,1141010100,충정로2가,126.96663520005946,37.56562112430096
NODE,POINT(126.96674903050379 37.565556791509465),78005,0.0,,0,,,,,1141000000,서대문구,1141010100,충정로2가,126.9667490305038,37.565556791509465
NODE,POINT(126.96364046222803 37.56100943391292),78275,0.0,,0,,,,,1141000000,서대문구,1141010200,충정로3가,126.96364046222804,37.56100943391292
NODE,POINT(126.96172530535365 37.56204324484208),77250,0.0,,0,,,,,1141000000,서대문구,1141010200,충정로3가,126.96172530535364,37.56204324484208
NODE,POINT(126.96188054291824 37.56205244919059),77251,0.0,,0,,,,,1141000000,서대문구,1141010200,충정로3가,126.96188054291824,37.56205244919059
NODE,POINT(126.94051104434281 37.55930195482458),82515,0.0,,0,,,,,1141000000,서대문구,1141011200,대현동,126.9405110443428,37.55930195482458
NODE,POINT(126.94262307268156 37.5567444205002),82528,0.0,,0,,,,,1141000000,서대문구,1141011200,대현동,126.94262307268156,37.5567444205002
NODE,POINT(126.94271364593301 37.55859359903171),82529,0.0,,0,,,,,1141000000,서대문구,1141011200,대현동,126.942713645933,37.55859359903171
NODE,POINT(126.94036964123774 37.556372561546546),82530,2.0,,0,,,,,1141000000,서대문구,1141011600,창천동,126.94036964123774,37.55637256154655
NODE,POINT(126.94479182790849 37.59197366253521),82578,0.0,,0,,,,,1141000000,서대문구,1141011100,홍제동,126.94479182790847,37.59197366253521
NODE,POINT(126.96261933492973 37.55941807259887),83803,0.0,,0,,,,,1141000000,서대문구,1141010200,충정로3가,126.96261933492973,37.55941807259887
NODE,POINT(126.92292895834157 37.57753956704224),80579,0.0,,0,,,,,1141000000,서대문구,1141012000,남가좌동,126.92292895834156,37.57753956704224
NODE,POINT(126.94084801226019 37.58396329555656),82456,0.0,,0,,,,,1141000000,서대문구,1141011100,홍제동,126.9408480122602,37.58396329555656
NODE,POINT(126.94080284566279 37.58385408054409),82457,0.0,,0,,,,,1141000000,서대문구,1141011700,연희동,126.9408028456628,37.58385408054409
NODE,POINT(126.95651017218287 37.56024658500813),83505,0.0,,0,,,,,1141000000,서대문구,1141011000,북아현동,126.95651017218287,37.56024658500813
NODE,POINT(126.95639640804373 37.56018749351711),83506,0.0,,0,,,,,1141000000,서대문구,1141011000,북아현동,126.95639640804372,37.56018749351711
NODE,POINT(126.94934509678657 37.59629662551179),99048,0.0,,0,,,,,1141000000,서대문구,1141011100,홍제동,126.94934509678656,37.59629662551179
NODE,POINT(126.95927660490054 37.57136131774001),99042,0.0,,0,,,,,1141000000,서대문구,1141010800,영천동,126.95927660490054,37.57136131774001
NODE,POINT(126.96029997948739 37.571741561904396),99044,0.0,,0,,,,,1141000000,서대문구,1141010800,영천동,126.9602999794874,37.5717415619044
NODE,POINT(126.94136309327179 37.59120204054222),82304,0.0,,0,,,,,1141000000,서대문구,1141011800,홍은동,126.9413630932718,37.59120204054222
NODE,POINT(126.94119512424403 37.591533384311525),82305,0.0,,0,,,,,1141000000,서대문구,1141011800,홍은동,126.94119512424405,37.591533384311525
NODE,POINT(126.94839078014975 37.594474193182066),99322,0.0,,0,,,,,1141000000,서대문구,1141011100,홍제동,126.94839078014977,37.59447419318207
NODE,POINT(126.93556320794693 37.559819278364024),83981,0.0,,0,,,,,1141000000,서대문구,1141011600,창천동,126.93556320794691,37.55981927836402
NODE,POINT(126.93248679511717 37.577434929597906),84013,0.0,,0,,,,,1141000000,서대문구,1141011700,연희동,126.93248679511716,37.57743492959791
NODE,POINT(126.95916737674979 37.57130635534629),98816,0.0,,0,,,,,1141000000,서대문구,1141010800,영천동,126.9591673767498,37.57130635534629
NODE,POINT(126.9592595056998 37.571082111455894),98817,0.0,,0,,,,,1141000000,서대문구,1141010800,영천동,126.9592595056998,37.57108211145589
NODE,POINT(126.93440752861558 37.57106872013281),84166,0.0,,0,,,,,1141000000,서대문구,1141011700,연희동,126.93440752861558,37.57106872013281
NODE,POINT(126.93089486783995 37.567050349048934),84189,0.0,,0,,,,,1141000000,서대문구,1141011700,연희동,126.93089486783995,37.56705034904893
NODE,POINT(126.93533400465014 37.560326873028835),84215,0.0,,0,,,,,1141000000,서대문구,1141011600,창천동,126.93533400465014,37.56032687302884
NODE,POINT(126.94909245868048 37.596356534800634),84039,0.0,,0,,,,,1141000000,서대문구,1141011100,홍제동,126.94909245868048,37.59635653480064
NODE,POINT(126.94654463417582 37.59598873930804),84292,0.0,,0,,,,,1141000000,서대문구,1141011800,홍은동,126.94654463417582,37.59598873930804
NODE,POINT(126.95039092907679 37.58193319482926),84301,1.0,,0,,,,,1141000000,서대문구,1141011100,홍제동,126.9503909290768,37.58193319482926
